bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
705	504	108	119	0	chr17	15782341	15782415	-67475026	+	5S	rRNA	rRNA	2	85	-36	1
733	1799	187	141	14	chr17	19452225	19452783	-63804658	+	LSU-rRNA_Hsa	rRNA	rRNA	2257	2887	-2148	1
733	336	187	26	0	chr17	19453359	19453434	-63804007	+	LSU-rRNA_Hsa	rRNA	rRNA	3217	3293	-1742	1
733	313	224	67	0	chr17	19453439	19453537	-63803904	+	LSU-rRNA_Hsa	rRNA	rRNA	3832	3936	-1099	1
733	554	248	58	0	chr17	19453623	19453784	-63803657	+	LSU-rRNA_Hsa	rRNA	rRNA	4195	4365	-670	1
734	226	292	77	82	chr17	19600859	19600958	-63656483	+	LSU-rRNA_Hsa	rRNA	rRNA	3726	3823	-1212	1
734	226	292	77	82	chr17	19601262	19601345	-63656096	+	LSU-rRNA_Hsa	rRNA	rRNA	3824	3907	-1128	1
737	611	108	0	0	chr17	19997693	19997776	-63259665	+	5S	rRNA	rRNA	7	89	-32	1
756	226	360	13	19	chr17	22524018	22524174	-60733267	+	LSU-rRNA_Hsa	rRNA	rRNA	3753	3907	-1128	1
818	557	121	0	0	chr17	30582239	30582322	-52675119	+	5S	rRNA	rRNA	7	89	-32	1
823	276	167	0	0	chr17	31279310	31279352	-51978089	+	5S	rRNA	rRNA	1	42	-79	1
828	513	112	111	0	chr17	31963853	31963933	-51293508	-	5S	rRNA	rRNA	-31	90	1	1
833	813	144	23	0	chr17	32592094	32592219	-50665222	-	LSU-rRNA_Hsa	rRNA	rRNA	-2	5033	4906	1
845	514	216	0	0	chr17	34120080	34120168	-49137273	-	5S	rRNA	rRNA	-32	89	2	1
848	304	293	95	0	chr17	34493380	34493513	-48763928	+	LSU-rRNA_Hsa	rRNA	rRNA	256	402	-4633	1
853	1273	19	0	19	chr17	35151095	35151256	-48106185	-	LSU-rRNA_Hsa	rRNA	rRNA	-4877	158	1	1
853	675	32	0	31	chr17	35151255	35151353	-48106088	-	LSU-rRNA_Hsa	rRNA	rRNA	-4821	214	120	1
862	314	122	20	0	chr17	36340137	36340186	-46917255	-	5S	rRNA	rRNA	-71	50	1	1
863	513	178	0	11	chr17	36491231	36491322	-46766119	-	5S	rRNA	rRNA	-31	90	1	1
874	325	143	20	0	chr17	37940741	37940790	-45316651	-	5S	rRNA	rRNA	-71	50	1	1
875	336	122	20	0	chr17	38020281	38020330	-45237111	-	5S	rRNA	rRNA	-71	50	1	1
876	324	143	20	0	chr17	38144238	38144287	-45113154	-	5S	rRNA	rRNA	-71	50	1	1
880	1010	74	0	0	chr17	38731799	38731920	-44525521	-	5S	rRNA	rRNA	0	121	1	1
891	493	90	43	0	chr17	40227389	40227456	-43029985	+	LSU-rRNA_Hsa	rRNA	rRNA	1943	2012	-3023	1
893	351	103	227	0	chr17	40374089	40374157	-42883284	+	5S	rRNA	rRNA	2	89	-32	1
903	692	78	0	0	chr17	41718153	41718243	-41539198	+	5S	rRNA	rRNA	1	90	-31	1
925	276	128	0	0	chr17	44596240	44596279	-38661162	+	LSU-rRNA_Hsa	rRNA	rRNA	1979	2017	-3018	1
930	701	78	0	0	chr17	45327407	45327497	-37929944	-	5S	rRNA	rRNA	-31	90	1	1
932	329	71	0	0	chr17	45557654	45557696	-37699745	-	5S	rRNA	rRNA	-79	42	1	1
935	247	167	0	0	chr17	45940281	45940323	-37317118	+	5S	rRNA	rRNA	1	42	-79	1
939	311	95	0	0	chr17	46505352	46505394	-36752047	+	5S	rRNA	rRNA	1	42	-79	1
963	281	167	0	0	chr17	49616071	49616113	-33641328	+	5S	rRNA	rRNA	1	42	-79	1
988	258	150	0	0	chr17	52902105	52902145	-30355296	+	5S	rRNA	rRNA	1	40	-81	1
1004	291	119	0	0	chr17	54979584	54979626	-28277815	+	5S	rRNA	rRNA	1	42	-79	1
1022	313	95	0	0	chr17	57291841	57291883	-25965558	+	5S	rRNA	rRNA	1	42	-79	1
1025	944	134	0	0	chr17	57791257	57791391	-25466050	-	LSU-rRNA_Hsa	rRNA	rRNA	-2502	2533	2400	1
1033	291	122	0	0	chr17	58726740	58726781	-24530660	-	5S	rRNA	rRNA	-80	41	1	1
1034	285	143	0	0	chr17	58930028	58930070	-24327371	+	5S	rRNA	rRNA	1	42	-79	1
1042	318	122	20	0	chr17	60002711	60002760	-23254681	+	5S	rRNA	rRNA	1	50	-71	1
1043	239	268	136	30	chr17	60040029	60040114	-23217327	+	LSU-rRNA_Hsa	rRNA	rRNA	3607	3708	-1327	1
1043	239	268	136	30	chr17	60040323	60040368	-23217073	+	LSU-rRNA_Hsa	rRNA	rRNA	3709	3753	-1282	1
1043	280	259	34	34	chr17	60040380	60040468	-23216973	-	LSU-rRNA_Hsa	rRNA	rRNA	-720	4315	4228	1
1045	297	143	20	0	chr17	60380215	60380264	-22877177	+	5S	rRNA	rRNA	1	50	-71	1
1061	420	138	0	130	chr17	62425170	62425262	-20832179	-	LSU-rRNA_Hsa	rRNA	rRNA	-3005	2030	1951	1
1070	419	125	0	0	chr17	63629507	63629563	-19627878	+	LSU-rRNA_Hsa	rRNA	rRNA	4354	4409	-626	1
1073	228	189	0	0	chr17	64029487	64029524	-19227917	+	5S	rRNA	rRNA	6	42	-79	1
1080	329	71	0	0	chr17	64904565	64904607	-18352834	-	5S	rRNA	rRNA	-79	42	1	1
1090	607	124	11	0	chr17	66267742	66267831	-16989610	+	5S	rRNA	rRNA	1	90	-31	1
1093	526	101	132	0	chr17	66639268	66639347	-16618094	+	5S	rRNA	rRNA	1	91	-30	1
1095	322	205	114	0	chr17	66895492	66895570	-16361871	+	5S	rRNA	rRNA	3	90	-31	1
1098	677	200	0	0	chr17	67268109	67268229	-15989212	+	5S	rRNA	rRNA	1	120	-1	1
1126	454	147	0	0	chr17	71007013	71007081	-12250360	-	5S	rRNA	rRNA	-32	89	22	1
1143	228	220	0	0	chr17	73187524	73187574	-10069867	-	LSU-rRNA_Hsa	rRNA	rRNA	-399	4636	4587	1
1152	724	66	0	0	chr17	74417613	74417704	-8839737	-	5S	rRNA	rRNA	-30	91	1	1
1173	1854	117	162	20	chr17	77161949	77162307	-6095134	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4616	1
660	534	114	0	0	chr18	9844759	9844829	-70528456	-	5S	rRNA	rRNA	-34	87	18	1
660	612	24	67	0	chr18	9923918	9924002	-70449283	+	5S	rRNA	rRNA	1	90	-31	1
687	262	178	0	0	chr18	13407510	13407555	-66965730	+	5S	rRNA	rRNA	1	45	-76	1
752	532	231	0	28	chr18	21928987	21929094	-58444191	-	5S	rRNA	rRNA	-17	104	1	1
754	443	92	44	0	chr18	22276833	22276898	-58096387	-	LSU-rRNA_Hsa	rRNA	rRNA	-3017	2018	1951	1
755	344	71	0	0	chr18	22292285	22292327	-58080958	-	5S	rRNA	rRNA	-79	42	1	1
757	225	233	0	0	chr18	22643498	22643541	-57729744	+	5S	rRNA	rRNA	1	43	-78	1
765	1105	113	0	19	chr18	23611709	23611863	-56761422	+	LSU-rRNA_Hsa	rRNA	rRNA	4884	5034	-1	1
769	952	99	0	0	chr18	24170502	24170623	-56202662	-	5S	rRNA	rRNA	0	121	1	1
770	506	137	0	0	chr18	24288919	24288992	-56084293	+	5S	rRNA	rRNA	18	90	-31	1
830	723	192	0	0	chr18	32176047	32176167	-48197118	-	5S	rRNA	rRNA	0	121	2	1
882	564	224	0	9	chr18	38950286	38950394	-41422891	-	LSU-rRNA_Hsa	rRNA	rRNA	-337	4698	4592	1
907	519	222	0	0	chr18	42270588	42270678	-38102607	+	5S	rRNA	rRNA	1	90	-31	1
921	842	158	0	0	chr18	44071582	44071702	-36301583	+	5S	rRNA	rRNA	1	120	-1	1
935	240	128	0	71	chr18	45936403	45936445	-34436840	+	LSU-rRNA_Hsa	rRNA	rRNA	1953	1991	-3044	1
954	625	136	0	0	chr18	48475512	48475600	-31897685	-	5S	rRNA	rRNA	-33	88	1	1
956	293	139	0	0	chr18	48732948	48732991	-31640294	-	5S	rRNA	rRNA	-78	43	1	1
966	680	102	0	0	chr18	49946300	49946388	-30426897	-	5S	rRNA	rRNA	-32	89	2	1
966	242	211	0	0	chr18	49953065	49953103	-30420182	-	5S	rRNA	rRNA	-79	42	5	1
968	525	204	11	0	chr18	50319003	50319096	-30054189	+	5S	rRNA	rRNA	2	95	-26	1
972	322	368	22	6	chr18	50761587	50761762	-29611523	-	LSU-rRNA_Hsa	rRNA	rRNA	-3035	2000	1823	1
1005	400	161	120	0	chr18	55146564	55146645	-25226640	-	5S	rRNA	rRNA	-29	92	1	1
1018	302	119	0	0	chr18	56793148	56793190	-23580095	+	5S	rRNA	rRNA	1	42	-79	1
1040	289	171	0	0	chr18	59712721	59712762	-20660523	-	5S	rRNA	rRNA	-80	41	1	1
1050	251	302	55	0	chr18	61048702	61048788	-19324497	-	LSU-rRNA_Hsa	rRNA	rRNA	-21	5014	4924	1
1084	512	193	11	0	chr18	65475512	65475600	-14897685	+	5S	rRNA	rRNA	1	89	-32	1
1085	297	119	0	0	chr18	65544923	65544965	-14828320	-	5S	rRNA	rRNA	-79	42	1	1
1116	275	119	23	0	chr18	69671963	69672005	-10701280	+	5S	rRNA	rRNA	1	43	-78	1
1140	393	109	0	0	chr18	72751995	72752050	-7621235	+	5S	rRNA	rRNA	64	118	-3	1
1153	301	163	0	0	chr18	74494831	74494874	-5878411	+	5S	rRNA	rRNA	1	43	-78	1
1153	631	311	52	19	chr18	74577164	74577423	-5795862	-	LSU-rRNA_Hsa	rRNA	rRNA	-3057	1978	1711	1
1153	317	98	0	0	chr18	74577841	74577882	-5795403	+	5S	rRNA	rRNA	2	42	-79	1
1179	366	188	111	0	chr18	77863487	77863567	-2509718	-	5S	rRNA	rRNA	-31	90	1	1
1195	1682	51	0	18	chr18	80012846	80013065	-360220	+	LSU-rRNA_Hsa	rRNA	rRNA	4819	5033	-2	1
588	462	193	0	11	chr19	453135	453224	-58164392	+	5S	rRNA	rRNA	3	90	-31	1
645	870	109	0	8	chr19	7886975	7887095	-50730521	-	5S	rRNA	rRNA	-1	120	2	1
666	780	169	61	0	chr19	10667731	10667885	-47949731	+	LSU-rRNA_Hsa	rRNA	rRNA	3800	3963	-1072	1
676	532	154	96	0	chr19	11996814	11996918	-46620698	+	5S	rRNA	rRNA	7	121	0	1
676	485	218	83	0	chr19	12027911	12028021	-46589595	-	5S	rRNA	rRNA	-1	120	1	1
677	438	223	97	0	chr19	12070169	12070272	-46547344	+	5S	rRNA	rRNA	7	120	-1	1
677	436	274	8	0	chr19	12106499	12106616	-46511000	+	5S	rRNA	rRNA	4	121	0	1
677	332	281	0	0	chr19	12151105	12151187	-46466429	-	5S	rRNA	rRNA	-1	120	39	1
722	320	85	0	0	chr19	17972025	17972072	-40645544	+	5S	rRNA	rRNA	2	48	-73	1
735	326	186	0	67	chr19	19707883	19707958	-38909658	+	5S	rRNA	rRNA	1	70	-51	1
746	640	136	83	0	chr19	21113125	21113235	-37504381	-	5S	rRNA	rRNA	0	121	2	1
758	349	68	0	0	chr19	22694812	22694856	-35922760	-	SSU-rRNA_Hsa	rRNA	rRNA	-484	1385	1342	1
758	370	24	0	0	chr19	22694852	22694894	-35922722	-	SSU-rRNA_Hsa	rRNA	rRNA	-403	1466	1425	1
768	1157	120	18	0	chr19	23999596	23999763	-34617853	-	LSU-rRNA_Hsa	rRNA	rRNA	-506	4529	4360	1
768	1003	141	6	24	chr19	23999833	24000000	-34617616	-	LSU-rRNA_Hsa	rRNA	rRNA	-667	4368	4205	1
768	3875	173	15	24	chr19	24000004	24000666	-34616950	-	LSU-rRNA_Hsa	rRNA	rRNA	-835	4200	3545	1
768	4547	182	32	6	chr19	24000657	24001448	-34616168	-	LSU-rRNA_Hsa	rRNA	rRNA	-2000	3035	2224	1
768	5884	159	29	3	chr19	24001439	24002381	-34615235	-	LSU-rRNA_Hsa	rRNA	rRNA	-2921	2114	1148	1
768	4541	169	114	14	chr19	24002399	24003408	-34614208	-	LSU-rRNA_Hsa	rRNA	rRNA	-3924	1111	1	1
806	497	222	0	0	chr19	29001666	29001756	-29615860	+	5S	rRNA	rRNA	1	90	-31	1
826	440	118	128	0	chr19	31655393	31655461	-26962155	-	5S	rRNA	rRNA	-30	91	14	1
831	809	118	0	9	chr19	32243962	32244073	-26373543	-	5S	rRNA	rRNA	-1	120	11	1
836	288	73	24	0	chr19	33011026	33011067	-25606549	+	5S	rRNA	rRNA	1	42	-79	1
844	336	95	0	0	chr19	34016877	34016919	-24600697	-	5S	rRNA	rRNA	-79	42	1	1
845	288	167	0	0	chr19	34137300	34137342	-24480274	-	5S	rRNA	rRNA	-79	42	1	1
849	310	119	0	0	chr19	34652543	34652585	-23965031	-	5S	rRNA	rRNA	-79	42	1	1
856	1406	47	0	0	chr19	35575603	35575773	-23041843	+	LSU-rRNA_Hsa	rRNA	rRNA	1911	2080	-2955	1
856	509	17	0	0	chr19	35575788	35575847	-23041769	+	LSU-rRNA_Hsa	rRNA	rRNA	1734	1792	-3243	1
902	775	264	5	0	chr19	41563619	41563820	-17053796	-	LSU-rRNA_Hsa	rRNA	rRNA	-11	5024	4823	1
902	3000	157	48	12	chr19	41563831	41564324	-17053292	-	LSU-rRNA_Hsa	rRNA	rRNA	-278	4757	4250	1
902	3000	157	48	12	chr19	41564372	41564466	-17053150	-	LSU-rRNA_Hsa	rRNA	rRNA	-786	4249	4148	1
902	1637	224	54	18	chr19	41564494	41564943	-17052673	-	LSU-rRNA_Hsa	rRNA	rRNA	-965	4070	3605	1
902	847	186	6	35	chr19	41565364	41565537	-17052079	-	LSU-rRNA_Hsa	rRNA	rRNA	-2131	2904	2737	1
916	5272	203	79	52	chr19	43406153	43406926	-15210690	+	LSU-rRNA_Hsa	rRNA	rRNA	3613	4402	-633	1
916	5272	203	79	52	chr19	43407096	43407202	-15210414	+	LSU-rRNA_Hsa	rRNA	rRNA	4403	4479	-556	1
916	5272	203	79	52	chr19	43407513	43408015	-15209601	+	LSU-rRNA_Hsa	rRNA	rRNA	4480	5035	0	1
919	258	171	0	0	chr19	43821895	43821936	-14795680	+	5S	rRNA	rRNA	2	42	-79	1
937	914	268	170	0	chr19	46232354	46232857	-12384759	-	LSU-rRNA_Hsa	rRNA	rRNA	0	5035	4430	1
943	242	98	24	0	chr19	47008721	47008762	-11608854	-	5S	rRNA	rRNA	-79	42	1	1
956	588	122	0	0	chr19	48656789	48656879	-9960737	-	5S	rRNA	rRNA	-31	90	1	1
975	304	114	0	0	chr19	51150947	51150991	-7466625	-	5S	rRNA	rRNA	-77	44	1	1
980	369	102	92	17	chr19	51783609	51783669	-6833947	+	LSU-rRNA_Hsa	rRNA	rRNA	4581	4645	-390	1
980	266	189	102	0	chr19	51830520	51830573	-6787043	+	LSU-rRNA_Hsa	rRNA	rRNA	4581	4639	-396	1
982	632	156	0	0	chr19	52068258	52068348	-6549268	+	5S	rRNA	rRNA	1	90	-31	1
982	463	162	111	0	chr19	52117757	52117837	-6499779	+	5S	rRNA	rRNA	1	90	-31	1
994	258	182	0	0	chr19	53624886	53624930	-4992686	-	5S	rRNA	rRNA	-76	45	2	1
994	992	190	43	0	chr19	53654969	53655148	-4962468	-	LSU-rRNA_Hsa	rRNA	rRNA	-3536	1499	1313	1
1024	553	233	29	0	chr19	57581764	57581897	-1035719	-	LSU-rRNA_Hsa	rRNA	rRNA	-4604	431	295	1
1026	789	33	0	0	chr19	57867262	57867352	-750264	+	5S	rRNA	rRNA	1	90	-31	1
1030	502	67	51	0	chr19	58363497	58363572	-254044	+	5S	rRNA	rRNA	41	119	-2	1
623	644	124	0	0	chr20	5098386	5098475	-59345692	-	5S	rRNA	rRNA	-31	90	2	2
701	582	155	0	0	chr20	15280783	15280867	-49163300	-	5S	rRNA	rRNA	-31	90	7	2
706	307	180	0	0	chr20	15952874	15952924	-48491243	+	5S	rRNA	rRNA	2	51	-70	2
718	1212	228	173	30	chr20	17489012	17489438	-46954729	+	LSU-rRNA_Hsa	rRNA	rRNA	1371	1860	-3175	2
725	578	136	22	0	chr20	18433841	18433929	-46010238	+	5S	rRNA	rRNA	1	90	-31	2
727	244	186	0	0	chr20	18715492	18715535	-45728632	-	5S	rRNA	rRNA	-78	43	1	2
746	831	134	0	25	chr20	21138950	21139072	-43305095	-	5S	rRNA	rRNA	0	121	3	2
748	602	132	0	0	chr20	21484587	21484678	-42959489	-	5S	rRNA	rRNA	-30	91	1	2
758	289	119	0	0	chr20	22785198	22785240	-41658927	-	5S	rRNA	rRNA	-79	42	1	2
761	666	147	35	0	chr20	23160855	23160964	-41283203	-	5S	rRNA	rRNA	-1	120	8	2
763	726	155	33	17	chr20	23380894	23381012	-41063155	-	5S	rRNA	rRNA	-1	120	1	2
767	310	176	0	0	chr20	23965697	23965748	-40478419	-	5S	rRNA	rRNA	-70	51	1	2
808	14778	72	12	8	chr20	29298297	29300157	-35144010	-	SSU-rRNA_Hsa	rRNA	rRNA	0	1869	1	2
812	696	142	8	8	chr20	29874058	29874179	-34569988	+	5S	rRNA	rRNA	1	121	0	2
817	14403	83	13	5	chr20	30486121	30487974	-33956193	-	SSU-rRNA_Hsa	rRNA	rRNA	0	1869	1	2
817	8990	115	60	13	chr20	30511698	30513100	-33931067	-	LSU-rRNA_Hsa	rRNA	rRNA	-67	4968	3497	2
817	493	239	139	10	chr20	30513134	30513341	-33930826	-	LSU-rRNA_Hsa	rRNA	rRNA	-1601	3434	3197	2
817	7660	125	79	23	chr20	30513415	30514664	-33929503	-	LSU-rRNA_Hsa	rRNA	rRNA	-1976	3059	1736	2
820	693	102	25	25	chr20	30816153	30816274	-33627893	-	5S	rRNA	rRNA	0	121	1	2
824	585	146	11	0	chr20	31356869	31356958	-33087209	+	5S	rRNA	rRNA	1	90	-31	2
829	540	0	0	0	chr20	32008375	32008437	-32435730	+	5S	rRNA	rRNA	29	90	-31	2
829	726	186	8	0	chr20	32050587	32050705	-32393462	+	5S	rRNA	rRNA	1	119	-2	2
831	354	70	0	0	chr20	32365412	32365455	-32078712	-	5S	rRNA	rRNA	-78	43	1	2
843	372	83	0	0	chr20	33842263	33842311	-30601856	-	5S	rRNA	rRNA	-73	48	1	2
853	731	178	8	0	chr20	35195305	35195423	-29248744	+	5S	rRNA	rRNA	1	119	-2	2
896	600	144	0	11	chr20	40854138	40854229	-23589938	-	5S	rRNA	rRNA	-31	90	1	2
909	298	125	0	0	chr20	42539387	42539427	-21904740	+	5S	rRNA	rRNA	56	95	-26	2
932	764	171	0	0	chr20	45559755	45559872	-18884295	-	5S	rRNA	rRNA	0	121	5	2
939	620	152	28	9	chr20	46484134	46484240	-17959927	-	LSU-rRNA_Hsa	rRNA	rRNA	-337	4698	4591	2
950	399	105	0	0	chr20	47873196	47873253	-16570914	+	5S	rRNA	rRNA	44	100	-21	2
972	255	214	0	0	chr20	50804614	50804656	-13639511	-	5S	rRNA	rRNA	-79	42	1	2
1013	532	176	0	11	chr20	56205081	56205173	-8238994	-	5S	rRNA	rRNA	-30	91	1	2
647	497	258	8	77	chr21	8195671	8195714	-38514269	+	LSU-rRNA_Hsa	rRNA	rRNA	2575	2616	-2419	2
647	497	258	8	77	chr21	8196021	8196107	-38513876	+	LSU-rRNA_Hsa	rRNA	rRNA	2617	2695	-2340	2
647	2503	193	38	41	chr21	8196105	8196636	-38513347	+	LSU-rRNA_Hsa	rRNA	rRNA	4501	5029	-6	2
647	225	154	0	0	chr21	8199657	8199696	-38510287	+	LSU-rRNA_Hsa	rRNA	rRNA	1914	1952	-3083	2
647	16721	1	0	0	chr21	8209630	8211499	-38498484	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	2
647	40632	2	12	8	chr21	8213887	8214734	-38495249	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	2
647	40632	2	12	8	chr21	8214772	8218941	-38491042	+	LSU-rRNA_Hsa	rRNA	rRNA	878	5034	-1	2
647	15277	5	4	1	chr21	8253841	8255704	-38454279	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	2
648	21300	4	17	6	chr21	8258108	8258957	-38451026	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	2
648	21300	4	17	6	chr21	8259001	8260971	-38449012	+	LSU-rRNA_Hsa	rRNA	rRNA	878	2852	-2183	2
648	515	258	8	77	chr21	8378716	8378759	-38331224	+	LSU-rRNA_Hsa	rRNA	rRNA	2575	2616	-2419	2
648	515	258	8	77	chr21	8379066	8379152	-38330831	+	LSU-rRNA_Hsa	rRNA	rRNA	2617	2695	-2340	2
648	2563	188	43	47	chr21	8379150	8379681	-38330302	+	LSU-rRNA_Hsa	rRNA	rRNA	4501	5029	-6	2
648	241	154	0	0	chr21	8382702	8382741	-38327242	+	LSU-rRNA_Hsa	rRNA	rRNA	1914	1952	-3083	2
649	15725	1	0	0	chr21	8392665	8394534	-38315449	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	2
649	37669	4	12	8	chr21	8396925	8397768	-38312215	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	2
649	37669	4	12	8	chr21	8397806	8401980	-38308003	+	LSU-rRNA_Hsa	rRNA	rRNA	878	5034	-1	2
649	15708	1	0	0	chr21	8436875	8438744	-38271239	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	2
649	25399	2	15	8	chr21	8441145	8441992	-38267991	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	2
649	27358	2	11	8	chr21	8442036	8446211	-38263772	+	LSU-rRNA_Hsa	rRNA	rRNA	878	5035	0	2
653	5376	3	0	0	chr21	8988171	8988748	-37721235	+	SSU-rRNA_Hsa	rRNA	rRNA	1	577	-1292	2
686	231	189	0	0	chr21	13315691	13315728	-33394255	+	5S	rRNA	rRNA	2	38	-83	2
692	477	188	33	8	chr21	14070870	14070988	-32638995	+	5S	rRNA	rRNA	1	121	0	2
692	2642	150	38	38	chr21	14084651	14085179	-32624804	-	LSU-rRNA_Hsa	rRNA	rRNA	-7	5028	4501	2
692	446	207	11	0	chr21	14085177	14085264	-32624719	-	LSU-rRNA_Hsa	rRNA	rRNA	-2340	2695	2608	2
722	347	314	8	82	chr21	18002470	18002605	-28707378	-	LSU-rRNA_Hsa	rRNA	rRNA	-3	5032	4908	2
730	247	171	24	0	chr21	19054268	19054309	-27655674	+	5S	rRNA	rRNA	1	42	-79	2
776	229	219	24	0	chr21	25106740	25106781	-21603202	+	5S	rRNA	rRNA	1	42	-79	2
777	668	122	0	0	chr21	25202206	25202296	-21507687	+	5S	rRNA	rRNA	1	90	-31	2
782	707	67	11	0	chr21	25855747	25855836	-20854147	+	SSU-rRNA_Hsa	rRNA	rRNA	1405	1494	-375	2
807	256	143	0	0	chr21	29208065	29208107	-17501876	-	5S	rRNA	rRNA	-79	42	1	2
832	311	109	0	0	chr21	32483859	32483905	-14226078	-	5S	rRNA	rRNA	-75	46	1	2
833	625	128	0	11	chr21	32563077	32563164	-14146819	+	5S	rRNA	rRNA	4	89	-32	2
836	487	188	106	0	chr21	32907289	32907390	-13802593	+	LSU-rRNA_Hsa	rRNA	rRNA	4	116	-4919	2
856	236	146	0	0	chr21	35639938	35639979	-11070004	+	5S	rRNA	rRNA	2	42	-79	2
866	537	210	8	0	chr21	36851910	36852029	-9857954	+	5S	rRNA	rRNA	1	120	-1	2
869	248	294	55	0	chr21	37264043	37264111	-9445872	+	LSU-rRNA_Hsa	rRNA	rRNA	1286	1357	-3678	2
872	289	143	0	0	chr21	37629079	37629121	-9080862	-	5S	rRNA	rRNA	-79	42	1	2
873	299	139	0	0	chr21	37822278	37822321	-8887662	+	5S	rRNA	rRNA	1	43	-78	2
889	273	122	0	0	chr21	39928163	39928204	-6781779	+	5S	rRNA	rRNA	2	42	-79	2
907	456	236	52	9	chr21	42221176	42221287	-4488696	+	5S	rRNA	rRNA	5	120	-1	2
918	266	222	31	0	chr21	43708243	43708306	-3001677	-	LSU-rRNA_Hsa	rRNA	rRNA	-3022	2013	1949	2
670	14423	83	16	5	chr22	11250999	11252848	-39565620	-	SSU-rRNA_Hsa	rRNA	rRNA	0	1869	1	2
673	13464	69	7	5	chr22	11629545	11631288	-39187180	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1747	-122	2
719	396	133	48	0	chr22	17623078	17623138	-33195330	-	LSU-rRNA_Hsa	rRNA	rRNA	-3022	2013	1951	2
744	961	127	0	0	chr22	20911103	20911237	-29907231	+	LSU-rRNA_Hsa	rRNA	rRNA	4	137	-4898	2
751	668	49	12	0	chr22	21792439	21792521	-29025947	+	5S	rRNA	rRNA	7	89	-32	2
751	678	135	0	28	chr22	21856255	21856362	-28962106	+	LSU-rRNA_Hsa	rRNA	rRNA	4641	4744	-291	2
751	842	227	127	5	chr22	21856381	21856567	-28961901	+	LSU-rRNA_Hsa	rRNA	rRNA	4823	5034	-1	2
761	226	191	0	0	chr22	23127689	23127731	-27690737	-	5S	rRNA	rRNA	-79	42	1	2
763	421	337	33	0	chr22	23355779	23355954	-27462514	+	LSU-rRNA_Hsa	rRNA	rRNA	3605	3785	-1250	2
763	375	260	0	0	chr22	23415412	23415512	-27402956	+	5S	rRNA	rRNA	19	118	-3	2
767	656	62	0	0	chr22	23911441	23911522	-26906946	-	5S	rRNA	rRNA	-31	90	10	2
776	291	184	0	0	chr22	25119296	25119345	-25699123	+	5S	rRNA	rRNA	1	49	-72	2
781	693	110	0	0	chr22	25715078	25715169	-25103299	-	5S	rRNA	rRNA	-30	91	1	2
786	646	178	0	78	chr22	26390654	26390782	-24427686	-	5S	rRNA	rRNA	0	121	4	2
813	263	143	0	0	chr22	29939688	29939730	-20878738	-	5S	rRNA	rRNA	-79	42	1	2
823	627	144	0	0	chr22	31305403	31305493	-19512975	+	5S	rRNA	rRNA	1	90	-31	2
833	592	124	11	0	chr22	32635109	32635198	-18183270	-	5S	rRNA	rRNA	-31	90	1	2
839	316	119	0	0	chr22	33420284	33420326	-17398142	-	5S	rRNA	rRNA	-79	42	1	2
862	249	128	0	0	chr22	36316969	36317008	-14501460	+	5S	rRNA	rRNA	1	39	-82	2
862	265	77	0	0	chr22	36317022	36317061	-14501407	+	5S	rRNA	rRNA	1	39	-82	2
862	281	51	0	0	chr22	36317075	36317114	-14501354	+	5S	rRNA	rRNA	1	39	-82	2
884	398	255	30	0	chr22	39248728	39248826	-11569642	+	5S	rRNA	rRNA	1	101	-20	2
895	290	143	0	0	chr22	40647643	40647685	-10170783	+	5S	rRNA	rRNA	1	42	-79	2
906	332	115	0	0	chr22	42134227	42134279	-8684189	-	5S	rRNA	rRNA	-31	90	39	2
585	519	258	8	77	chrUn_GL000220v1	95180	95223	-66579	+	LSU-rRNA_Hsa	rRNA	rRNA	2575	2616	-2419	4
585	519	258	8	77	chrUn_GL000220v1	95530	95616	-66186	+	LSU-rRNA_Hsa	rRNA	rRNA	2617	2695	-2340	4
585	2585	188	43	47	chrUn_GL000220v1	95614	96145	-65657	+	LSU-rRNA_Hsa	rRNA	rRNA	4501	5029	-6	4
585	239	154	0	0	chrUn_GL000220v1	99158	99197	-62605	+	LSU-rRNA_Hsa	rRNA	rRNA	1914	1952	-3083	4
585	15708	1	0	0	chrUn_GL000220v1	109077	110946	-50856	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	4
585	38060	2	10	8	chrUn_GL000220v1	113347	114194	-47608	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	4
585	38060	2	10	8	chrUn_GL000220v1	114238	118417	-43385	+	LSU-rRNA_Hsa	rRNA	rRNA	878	5034	-1	4
